# Deformed profile ogv1c_g0_c0.dat
# Delta=[0.4849656718114427, -0.24444231840190983, 0.3902620933133045, -0.13314875538072596, -0.25078307186445736, 0.437183223627174, -0.21462260935558264, -0.10632458779907938]
1.002978063969140188e-01 1.183162987724232007e+00
1.757615225590619945e-01 1.380109296174148792e+00
2.614922748424710619e-01 1.586604093699321094e+00
3.552489417698340146e-01 1.802168253284600175e+00
4.571889877532311353e-01 2.026823939018524978e+00
5.691382609599500153e-01 2.260512695239906833e+00
6.906188274284940087e-01 2.503063001605583704e+00
8.214651878010940100e-01 2.754413138826847796e+00
9.626376812626581403e-01 3.014384986125427268e+00
1.114904916810439905e+00 3.282703373801720392e+00
1.278346115460099908e+00 3.559183459221505252e+00
1.452843288119350040e+00 3.843755749365763918e+00
1.640099938973889948e+00 4.135815307724154621e+00
1.840293698561600078e+00 4.435082536776109308e+00
2.053338666692190007e+00 4.741440081605754919e+00
2.280160437404960216e+00 5.054403485804018104e+00
2.521359412710880044e+00 5.373566287711287082e+00
2.778246488327130059e+00 5.698139878791413260e+00
3.050530461555370110e+00 6.028130613534789184e+00
3.339050022555670072e+00 6.363018438680915878e+00
3.644587369763970131e+00 6.702301790083431854e+00
3.967922253964680124e+00 7.045486132876908947e+00
4.310300986579419735e+00 7.391768464631117475e+00
4.671799126988200435e+00 7.741169956809192954e+00
5.053179188826420365e+00 8.093324794548452772e+00
5.053179188826420365e+00 8.093324794548452772e+00
5.433355926641779909e+00 8.429087281087220163e+00
5.804771584548910290e+00 8.743906660438705458e+00
6.168932695558289936e+00 9.041195959349627387e+00
6.528399553431960101e+00 9.322843683967072081e+00
6.883419992743480265e+00 9.592260647183719513e+00
7.235251146607679651e+00 9.851677970953588215e+00
7.586005167117050085e+00 1.010223277748228199e+01
7.936944672027469672e+00 1.034559409647493133e+01
8.288609331962499382e+00 1.058403342801073599e+01
8.643317377793600542e+00 1.081797579091166384e+01
9.002270495321329946e+00 1.104887384939291017e+01
9.366157889020380267e+00 1.127878918068938852e+01
9.737951629300859224e+00 1.150740770112301448e+01
1.011848276317130058e+01 1.173680072381211126e+01
1.050909668495850013e+01 1.196874950065614129e+01
1.091354913035860008e+01 1.220249070636857347e+01
1.133280481712190024e+01 1.244078797998399999e+01
1.176922535619620014e+01 1.268529740511435122e+01
1.222718309082750032e+01 1.293570740220599191e+01
1.270713399895299922e+01 1.319363772721514927e+01
1.319324570818779918e+01 1.345077859624715799e+01
1.369966089059740000e+01 1.371419306291771534e+01
1.422748169806270191e+01 1.398272559503046963e+01
