7.200776388256984184e+00 -3.930827718103127211e+01
7.276240104419132493e+00 -3.916088072334135006e+01
7.361970856702541255e+00 -3.900888800384949207e+01
7.455727523629904319e+00 -3.885077676501487076e+01
7.557667569613300884e+00 -3.868615837658165901e+01
7.669616842820020430e+00 -3.851573963170255155e+01
7.791097409288564535e+00 -3.833879781079986770e+01
7.921943769661163870e+00 -3.815468890486646814e+01
8.063116263122728000e+00 -3.796352940955095789e+01
8.215383498670510320e+00 -3.776534626366098024e+01
8.378824697320169435e+00 -3.755962785292683037e+01
8.553321869979420455e+00 -3.734561639778836195e+01
8.740578520833960141e+00 -3.712404301610592938e+01
8.940772280421670715e+00 -3.689442518252509728e+01
9.153817248552259755e+00 -3.665597036987404067e+01
9.380639019265030853e+00 -3.640875118094015761e+01
9.621837994570949348e+00 -3.615256870021060109e+01
9.878725070187201140e+00 -3.588792243166712836e+01
1.015100904341544030e+01 -3.561375788624121697e+01
1.043952860441573982e+01 -3.533009565847217459e+01
1.074506595162404032e+01 -3.503692694768555072e+01
1.106840083582475032e+01 -3.473426627911520370e+01
1.141077956843949082e+01 -3.442267836981854146e+01
1.177227770884827152e+01 -3.410147883520856027e+01
1.215365777068648967e+01 -3.377074830635154967e+01
1.215365777068648967e+01 -3.377074830635154967e+01
1.253383450850185099e+01 -3.344885008007585725e+01
1.290525016640897960e+01 -3.314121606079270066e+01
1.326941127741836013e+01 -3.284561442629099304e+01
1.362887813529203029e+01 -3.256153185322675370e+01
1.398389857460355046e+01 -3.228586023666053251e+01
1.433572972846775073e+01 -3.201693298506185670e+01
1.468648374897712117e+01 -3.175440172955533313e+01
1.503742325388753898e+01 -3.149697169840602129e+01
1.538908791382256958e+01 -3.124238430314171922e+01
1.574379595965367074e+01 -3.099085133794032032e+01
1.610274907718140014e+01 -3.074106543288404225e+01
1.646663647088045224e+01 -3.049084065447624070e+01
1.683843021116092942e+01 -3.024120134310530261e+01
1.721896134503137077e+01 -2.998988390117539993e+01
1.760957526681857033e+01 -2.973503354958589995e+01
1.801402771221867027e+01 -2.947821960118620055e+01
1.843328339898197044e+01 -2.921628195774780323e+01
1.886970393805626856e+01 -2.894760176039910249e+01
1.932766167268756874e+01 -2.867320455574269999e+01
1.980761258081307119e+01 -2.839136024839640271e+01
2.029372429004786937e+01 -2.811137730240890065e+01
2.080013947245747019e+01 -2.782586315413960065e+01
2.132796027992277033e+01 -2.753654942353690060e+01
2.187679194143947115e+01 -2.724260927825520184e+01
2.244696122082336842e+01 -2.694461826731139809e+01
2.303864707965777114e+01 -2.664301926102729823e+01
2.365228073797626962e+01 -2.633893595678090094e+01
2.428826630443586865e+01 -2.603369405594690278e+01
2.494617017812426951e+01 -2.572708583852410058e+01
2.562598457921387052e+01 -2.541995668810520215e+01
2.632774675957757182e+01 -2.511351314155250236e+01
2.705108007458716912e+01 -2.480826320102180205e+01
2.779572859019286923e+01 -2.450523846745920054e+01
2.856129471036956957e+01 -2.420540812927520236e+01
2.934727524398167020e+01 -2.390976033675930168e+01
3.015305910967456882e+01 -2.361929473787630229e+01
3.097803740674606843e+01 -2.333497606639519972e+01
3.182146239032977064e+01 -2.305765956745230127e+01
3.268215993667976704e+01 -2.278776125529800112e+01
3.355893274537967130e+01 -2.252586338310520020e+01
3.445038761065846700e+01 -2.227212814316510148e+01
3.535513294381027549e+01 -2.202691177201069905e+01
3.627171237681896798e+01 -2.179053851029780020e+01
3.719861144262407038e+01 -2.156329692111680174e+01
3.813426562044466550e+01 -2.134543892062839987e+01
3.907706939164857118e+01 -2.113718107716429984e+01
4.002538465809756474e+01 -2.093870157755360140e+01
4.097755053071946918e+01 -2.075014173258509942e+01
4.193189284180687082e+01 -2.057160544386849921e+01
4.288673355211096805e+01 -2.040315741503340163e+01
4.384040064768527145e+01 -2.024482382150340243e+01
