# Deformed profile ogv1c_g0_c0.dat
# Delta=[-0.18671288593383834, -0.061229636362003514, -0.3904126730469338, -0.037005993703670026, 0.47995422908192353, -0.4925897578692131, 0.020349457751072664, -0.34419834050763465, -0.16771076248594313, 0.4162442981695653]
1.002978063969140188e-01 9.553683515467257248e-01
1.757615225590619945e-01 1.073356099823661758e+00
2.614922748424710619e-01 1.191722565491576624e+00
3.552489417698340146e-01 1.312800898424087537e+00
4.571889877532311353e-01 1.436896234717400578e+00
5.691382609599500153e-01 1.562616396104561378e+00
6.906188274284940087e-01 1.690854756217284871e+00
8.214651878010940100e-01 1.822311924515636727e+00
9.626376812626581403e-01 1.956535288495425462e+00
1.114904916810439905e+00 2.093252537821324477e+00
1.278346115460099908e+00 2.232986050984773652e+00
1.452843288119350040e+00 2.376576429444128280e+00
1.640099938973889948e+00 2.522795656166945566e+00
1.840293698561600078e+00 2.672168567265999162e+00
2.053338666692190007e+00 2.825624675356219750e+00
2.280160437404960216e+00 2.982941435308251954e+00
2.521359412710880044e+00 3.144308690237725301e+00
2.778246488327130059e+00 3.309070590790288424e+00
3.050530461555370110e+00 3.478607995356837179e+00
3.339050022555670072e+00 3.652958723984371492e+00
3.644587369763970131e+00 3.832265869082691179e+00
3.967922253964680124e+00 4.016714094564181714e+00
4.310300986579419735e+00 4.205917788283398018e+00
4.671799126988200435e+00 4.401045188843165867e+00
5.053179188826420365e+00 4.602418947190681564e+00
5.053179188826420365e+00 4.602418947190681564e+00
5.433355926641779909e+00 4.799219275636297688e+00
5.804771584548910290e+00 4.988422514742901548e+00
6.168932695558289936e+00 5.171584645998451357e+00
6.528399553431960101e+00 5.348506659288208454e+00
6.883419992743480265e+00 5.521877220176464540e+00
7.235251146607679651e+00 5.692866716278678574e+00
7.586005167117050085e+00 5.861332779746605048e+00
7.936944672027469672e+00 6.028198004851081926e+00
8.288609331962499382e+00 6.195399621023901737e+00
8.643317377793600542e+00 6.362388801573111152e+00
9.002270495321329946e+00 6.530216829992760985e+00
9.366157889020380267e+00 6.700824227700684865e+00
9.737951629300859224e+00 6.872997305154785685e+00
1.011848276317130058e+01 7.048820410541281944e+00
1.050909668495850013e+01 7.229976022400382618e+00
1.091354913035860008e+01 7.414870425720473612e+00
1.133280481712190024e+01 7.606534395473342869e+00
1.176922535619620014e+01 7.806528628420191573e+00
1.222718309082750032e+01 8.013960989434480098e+00
1.270713399895299922e+01 8.230835190052696149e+00
1.319324570818779918e+01 8.450246228186532704e+00
1.369966089059740000e+01 8.678115933275908134e+00
1.422748169806270191e+01 8.913228690622725381e+00
1.477631335957939918e+01 9.156749616964743765e+00
1.534648263896330000e+01 9.408521563870511528e+00
1.593816849779769740e+01 9.668496176903953909e+00
1.655180215611619943e+01 9.935978799911163506e+00
1.718778772257579845e+01 1.021006964212252832e+01
1.784569159626419932e+01 1.049125918571982297e+01
1.852550599735380032e+01 1.077904272446535039e+01
1.922726817771750163e+01 1.107256057044343756e+01
1.995060149272709893e+01 1.137157762392153693e+01
2.069525000833279904e+01 1.167536106614719849e+01
2.146081612850949938e+01 1.198322628608042173e+01
2.224679666212160001e+01 1.229446890009922022e+01
2.305258052781449862e+01 1.260837954528595439e+01
2.387755882488599823e+01 1.292430262385656903e+01
2.472098380846970045e+01 1.324171036629007681e+01
2.558168135481970040e+01 1.356050380330080074e+01
2.645845416351960111e+01 1.388046182243133586e+01
2.734990902879840036e+01 1.420178912708074215e+01
