# Baseline profile ogv1c
# Extracted from mesh files in examples/LRN-CASCADE/cascade_musicaa_base
1.002978063969140049e-01 1.035680577699829907e+00
1.757615225590619945e-01 1.183077035389749954e+00
2.614922748424710064e-01 1.335069754881609949e+00
3.552489417698340146e-01 1.493180993716229921e+00
4.571889877532310242e-01 1.657799382149439893e+00
5.691382609599500153e-01 1.828218127028550022e+00
6.906188274284940087e-01 2.005159947931229869e+00
8.214651878010940100e-01 2.189268853864629882e+00
9.626376812626580293e-01 2.380428349180140124e+00
1.114904916810439905e+00 2.578611495070119997e+00
1.278346115460099908e+00 2.784329905804269867e+00
1.452843288119350040e+00 2.998341360942740064e+00
1.640099938973889948e+00 3.219914742625169968e+00
1.840293698561600078e+00 3.449532576205999845e+00
2.053338666692190007e+00 3.687987388857060012e+00
2.280160437404960216e+00 3.935206577790939964e+00
2.521359412710880044e+00 4.191389058520499589e+00
2.778246488327130059e+00 4.456035327063969653e+00
3.050530461555370110e+00 4.730199872489880164e+00
3.339050022555670072e+00 5.013862100258929644e+00
3.644587369763970131e+00 5.307030811045549967e+00
3.967922253964680124e+00 5.609691479615899645e+00
4.310300986579419735e+00 5.921279388912560115e+00
4.671799126988200435e+00 6.242478923522540413e+00
5.053179188826420365e+00 6.573209452379550122e+00
5.053179188826420365e+00 6.573209452379550122e+00
5.433355926641779909e+00 6.895107678655239880e+00
5.804771584548910290e+00 7.202741697938400023e+00
6.168932695558289936e+00 7.498343332440110309e+00
6.528399553431960101e+00 7.782425905504349650e+00
6.883419992743480265e+00 8.058097522070569951e+00
7.235251146607679651e+00 8.327024773669240432e+00
7.586005167117050085e+00 8.589556029175769325e+00
7.936944672027469672e+00 8.846986060325079393e+00
8.288609331962499382e+00 9.101573455589379691e+00
8.643317377793600542e+00 9.353106420790780362e+00
9.002270495321329946e+00 9.602892325847060206e+00
9.366157889020380267e+00 9.853117104254859981e+00
9.737951629300859224e+00 1.010275641562579985e+01
1.011848276317130058e+01 1.035407385755570076e+01
1.050909668495850013e+01 1.060892420914520073e+01
1.091354913035860008e+01 1.086573815754490013e+01
1.133280481712190024e+01 1.112767580098329923e+01
1.176922535619620014e+01 1.139635599833199997e+01
1.222718309082750032e+01 1.167075320298840069e+01
1.270713399895299922e+01 1.195259751033469975e+01
1.319324570818779918e+01 1.223258045632220004e+01
1.369966089059740000e+01 1.251809460459150003e+01
1.422748169806270013e+01 1.280740833519420008e+01
1.477631335957939918e+01 1.310134848047590062e+01
1.534648263896330000e+01 1.339933949141970082e+01
1.593816849779769917e+01 1.370093849770380068e+01
1.655180215611619943e+01 1.400502180195019974e+01
1.718778772257579845e+01 1.431026370278419968e+01
1.784569159626419932e+01 1.461687192020700010e+01
1.852550599735380032e+01 1.492400107062590031e+01
1.922726817771750163e+01 1.523044461717860010e+01
1.995060149272709893e+01 1.553569455770930041e+01
2.069525000833279904e+01 1.583871929127190015e+01
2.146081612850949938e+01 1.613854962945589833e+01
2.224679666212160001e+01 1.643419742197179900e+01
2.305258052781449862e+01 1.672466302085479839e+01
2.387755882488599823e+01 1.700898169233590096e+01
2.472098380846970045e+01 1.728629819127879941e+01
2.558168135481970040e+01 1.755619650343309956e+01
2.645845416351960111e+01 1.781809437562590048e+01
2.734990902879840036e+01 1.807182961556599921e+01
2.825465436195020175e+01 1.831704598672040163e+01
2.917123379495890134e+01 1.855341924843330048e+01
3.009813286076400018e+01 1.878066083761429894e+01
3.103378703858459886e+01 1.899851883810270081e+01
3.197659080978850099e+01 1.920677668156680085e+01
3.292490607623749810e+01 1.940525618117749929e+01
3.387707194885940254e+01 1.959381602614600126e+01
3.483141425994679707e+01 1.977235231486260147e+01
3.578625497025090141e+01 1.994080034369769905e+01
3.673992206582519771e+01 2.009913393722769825e+01
3.769299939877679861e+01 2.024770013953229864e+01
3.864524883180259707e+01 2.038668271735480175e+01
3.959477881348740169e+01 2.051602160051639956e+01
4.053985771084239786e+01 2.063572314107850048e+01
4.147879253981719927e+01 2.074583818650609857e+01
4.240994089538349954e+01 2.084645790837970125e+01
4.333172012300280329e+01 2.093771969305790037e+01
4.424262092124010337e+01 2.101976560696169827e+01
4.514124282743969729e+01 2.109234987245800141e+01
4.602619638914929823e+01 2.115615943543319943e+01
4.689622749696260229e+01 2.121144363697850110e+01
4.775017768526679873e+01 2.125850426820500161e+01
4.858698699896149975e+01 2.129775179311290145e+01
4.940571961768210230e+01 2.132915979960190000e+01
5.020551470674399752e+01 2.135335502953849840e+01
5.098563382278290135e+01 2.137065367081579836e+01
5.174544812598679755e+01 2.138049168029510128e+01
5.248440341922199792e+01 2.138451985500670105e+01
5.320208101182340243e+01 2.138314723172440068e+01
5.389815671770109873e+01 2.137647956814520001e+01
5.457237156696879765e+01 2.136392661901399848e+01
5.522458963602390014e+01 2.134697286987480069e+01
5.585477847714359712e+01 2.132647168013290084e+01
5.646292884618330277e+01 2.130176457156969860e+01
5.704910552038359839e+01 2.127293805778969826e+01
5.761357099993460196e+01 2.124212549721260146e+01
5.815644397720839720e+01 2.120763157365859897e+01
5.867805867518669771e+01 2.117084489214909837e+01
5.917883390256240261e+01 2.113289043978819848e+01
5.965890318554890115e+01 2.109114567985179889e+01
6.011903147713090334e+01 2.104984970546200174e+01
6.055930816803429906e+01 2.100527052183720045e+01
6.098057460595499890e+01 2.096131378982439841e+01
6.138301401293200144e+01 2.091503630932039925e+01
6.176748046851569995e+01 2.086959692240040098e+01
6.213420133329500317e+01 2.082244870760920108e+01
6.248409765060750232e+01 2.077669141129079833e+01
6.281730490367790054e+01 2.072921448148739998e+01
6.313492066953430282e+01 2.068393913672349882e+01
6.343691089732529775e+01 2.063687499793509872e+01
6.372438122293049645e+01 2.059162807286499941e+01
6.399765539816699800e+01 2.054679470800180141e+01
6.425721674547729378e+01 2.050193223359979910e+01
6.450398744033880405e+01 2.045929996412739982e+01
6.473797560954000119e+01 2.041595383938259900e+01
6.496007405534980705e+01 2.037389589059059958e+01
6.517095400945770223e+01 2.033396748743789928e+01
6.537058970092610366e+01 2.029347851922349832e+01
6.537058970092610366e+01 2.029347851922349832e+01
6.555483274065940691e+01 2.025529234493919972e+01
6.569720575576489807e+01 2.022578414329390029e+01
6.581373285157809505e+01 2.020162573331939981e+01
6.591342430399780028e+01 2.017971905304559854e+01
6.600229660550959920e+01 2.015955293804229953e+01
6.608452672098930236e+01 2.014089400902529903e+01
6.616316509606940599e+01 2.012305008590690036e+01
6.624077728335049642e+01 2.010542548768709992e+01
6.631966036736679371e+01 2.008686043699159995e+01
6.640252199949659939e+01 2.006712821704919847e+01
6.649257226312610669e+01 2.004566522367089831e+01
6.659401836233099914e+01 2.002126650879300129e+01
6.671312348122179969e+01 1.999244025772140176e+01
6.685972690862119805e+01 1.995586158823180156e+01
6.703533766122720294e+01 1.987963601551070170e+01
6.715188522315500563e+01 1.976014954036540061e+01
6.720410473151430608e+01 1.966158166372800054e+01
6.723154465380119404e+01 1.958220167042610171e+01
6.724593515918580522e+01 1.951437326195529920e+01
6.725162395766480472e+01 1.945304669011460064e+01
6.725191760183129475e+01 1.939456806388029975e+01
6.724552004564469598e+01 1.933571148525620131e+01
6.723107315034989995e+01 1.927359436086420175e+01
6.720556323617189776e+01 1.920461516868340013e+01
6.716726357512729351e+01 1.913303009348150141e+01
6.711700430944219420e+01 1.906491725699279982e+01
6.705390332630679495e+01 1.900232139943900123e+01
6.697737673032300165e+01 1.894857561714589878e+01
6.688616968490239856e+01 1.891139284937380083e+01
6.678283785266499706e+01 1.889835875201519855e+01
6.667268381996190385e+01 1.890656742294089909e+01
6.655682604953069870e+01 1.892480388482049847e+01
6.643378068681789728e+01 1.894500642280009828e+01
6.630239794591419411e+01 1.896487626375920144e+01
6.616193611106290007e+01 1.898548241623949906e+01
6.601143669209460541e+01 1.900735606377410036e+01
6.584917785852199756e+01 1.902656434873609825e+01
6.567425479045670045e+01 1.904689690674180014e+01
6.548510139471029845e+01 1.906892965726429878e+01
6.527948873474710467e+01 1.908973480388069888e+01
6.505517261722930300e+01 1.910970146481830056e+01
6.480971103515629750e+01 1.913168756957750105e+01
6.453942246299649810e+01 1.915058371127339854e+01
6.424058701129459337e+01 1.916998140123479999e+01
6.390821929411559665e+01 1.918783746062500128e+01
